synthetic_id,model,reasoning,q4_1,q4_2,q4_3,q4_4,q4_5,q4_6,q4_7,q5_1,q5_2,q5_3,q5_4,q5_5,q5_6,q5_7,q5_8,q7_1,q7_2,q7_3,q7_4,q7_5,q7_6,q9_1,q9_2,q9_3,q10_1,q10_2,q10_3,q10_4
SYN_0491,claude,"I rarely travel but I'm enthusiastic about AI and find it genuinely useful and easy to use. I'd be open to using ChatGPT for travel planning when the occasion arises, though since I don't travel much, my behavioral intention is moderate rather than high.",3,3,4,3,3,3,4,5,5,4,4,5,4,4,5,4,4,5,4,4,1,5,4,3,5,4,3,4
SYN_0492,claude,"I'm skeptical about AI tools genuinely helping with travel planning, and I find the interfaces frustrating to use. While I've used ChatGPT before, I don't think it really improves my planning outcomes and I'm uncomfortable relying on it for something as personal as vacation decisions.",2,2,2,2,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,4,3,3,2,2,2,1,2
SYN_0493,claude,"I've never used ChatGPT before and I'm skeptical it handles complex real-world tasks well, so I'm uncertain about ease of use and doubtful about its real accuracy for travel planning, though I do believe AI tools in general could improve efficiency if they worked well.",3,3,3,2,3,2,2,4,4,3,3,4,3,2,3,2,2,2,2,2,4,2,2,2,3,2,2,2
SYN_0494,claude,"I rarely travel and am skeptical about AI usefulness, so I don't see much value in ChatGPT for travel planning. I've used it before so I know how it works, but I don't find it particularly helpful or trustworthy for real decisions.",2,2,2,2,2,1,2,3,3,2,2,2,2,2,2,3,3,4,3,3,2,3,2,2,2,2,2,2
SYN_0495,claude,"I rarely travel and find technology interfaces frustrating, though I use ChatGPT somewhat regularly. I'm skeptical about AI handling complex real-world tasks, so I doubt it can truly nail travel planning details, but I see some moderate usefulness for basic info gathering.",3,3,3,2,3,2,2,3,3,2,2,3,2,2,3,2,2,2,2,2,4,3,2,2,3,2,2,3
SYN_0496,claude,"As a frequent traveler in my 50s who finds new technology frustrating and rarely adopts digital tools, I'm skeptical about relying on ChatGPT for travel planning, though I can see it might have some limited usefulness for certain tasks. My occasional use means I have some familiarity but still find it more trouble than it's worth most of the time.",2,2,2,2,2,2,2,3,3,3,3,3,2,2,3,2,2,2,2,2,4,3,3,2,3,2,2,2
SYN_0497,claude,"I think ChatGPT could be really useful for travel planning and I'm enthusiastic about trying it, but I've only used it occasionally and find the interface a bit clunky and not always intuitive to get what I want out of it.",4,4,5,3,4,3,4,5,5,4,4,5,4,3,4,3,2,2,3,2,3,4,3,2,5,4,3,4
SYN_0498,claude,"I rarely travel and have never used ChatGPT, and I'm generally skeptical about AI being genuinely useful. I feel somewhat uncomfortable with AI tools, so I don't see much value in using ChatGPT for travel planning, though I think it has some basic capability.",2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,3,2,3,2,3,3,3,2,2,2,2,1
SYN_0499,claude,"I rarely travel and am skeptical about AI usefulness, though I find it easy to use. I don't see much value in ChatGPT for travel planning specifically, and I'm generally uncomfortable with relying on AI for such decisions.",2,2,3,2,2,2,2,3,3,2,2,2,2,2,2,4,4,5,4,4,1,4,3,3,2,2,2,2
SYN_0500,claude,"I've never used ChatGPT and I'm skeptical it really improves travel planning - I usually rely on friends, travel blogs, and my own research. I don't see myself adopting it anytime soon.",2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,3,3,2,2,3,3,3,2,2,2,2,1
SYN_0501,claude,"I've used ChatGPT regularly but remain skeptical about its reliability for complex travel planning tasks. I find it occasionally useful for quick information but doubt its accuracy for real-world details like pricing or local nuances, and I feel somewhat uncomfortable relying on AI for important decisions.",3,3,3,2,2,2,2,3,3,2,2,3,2,2,3,3,3,3,3,3,2,2,2,2,3,2,2,3
SYN_0502,claude,"I'm enthusiastic about AI tools and believe they improve efficiency, so I want to try ChatGPT for travel planning. However, I've never used it and find new technology interfaces frustrating, plus I doubt AI handles complex real-world tasks well, so I'm uncertain about ease of use and actual capability.",4,4,4,3,4,3,4,4,4,3,3,4,3,2,4,2,2,2,2,2,4,3,2,2,4,3,3,4
SYN_0503,claude,"I rarely travel and find new technology frustrating to use, so I'm skeptical about ChatGPT's practical value for travel planning. I've used it occasionally but doubt it handles complex real-world tasks well, so my scores lean low-to-moderate overall.",2,2,3,2,3,2,2,3,3,2,2,3,2,2,3,2,2,2,2,2,4,3,2,2,3,2,2,2
SYN_0504,claude,"I rarely travel and feel skeptical about AI capabilities for complex real-world tasks like travel planning. While I find ChatGPT easy to use technically, I doubt it handles nuanced travel details well and feel uncomfortable relying on it for something as important as a vacation.",2,2,3,2,2,2,2,3,3,2,2,3,2,2,3,4,4,5,4,3,1,3,2,2,3,2,2,2
SYN_0505,claude,"I've never used ChatGPT and find new tech frustrating, but I'm enthusiastic about AI in general and actively seek useful tools. I doubt AI handles complex tasks well, so I'm skeptical about accuracy, but I'd still be willing to try it for travel planning someday.",4,4,4,3,3,2,3,3,3,2,2,3,2,2,3,2,2,2,2,2,4,3,2,2,4,3,3,3
SYN_0506,claude,"I regularly use ChatGPT and am open to tech tools, but I'm skeptical about how much AI genuinely improves outcomes — so while I might try it for travel, I don't think it dramatically enhances the quality of my planning or decisions.",4,4,4,2,3,2,3,3,3,2,2,3,2,2,3,4,3,4,3,3,2,3,2,2,3,2,2,3
SYN_0507,claude,"I'm somewhat skeptical about AI tools like ChatGPT for travel planning. I've only used it occasionally and find new technology frustrating and hard to navigate, so I don't feel very confident using it or motivated to adopt it for planning trips.",2,2,2,2,2,2,2,3,3,2,2,3,2,2,3,2,2,2,2,2,4,3,3,2,2,2,2,2
SYN_0508,claude,"I think AI tools like ChatGPT could be really useful for planning trips even though I rarely travel, but since I've never used it and tend to find new tech interfaces frustrating, I'm uncertain about how easy it actually is to use.",4,3,4,3,3,2,3,4,4,4,4,4,3,3,4,2,2,2,3,2,4,3,3,2,4,3,3,3
SYN_0509,claude,"I think AI tools like ChatGPT are genuinely capable and useful for travel planning, and I feel positive about the technology in general. However, I've never actually used ChatGPT, so I'm uncertain about the hands-on ease-of-use aspects, and despite my positive attitude toward AI, I tend not to actually adopt new digital tools in my daily life.",2,2,2,3,2,3,2,4,4,4,4,5,4,3,4,3,3,3,3,3,2,4,3,3,4,4,3,2
SYN_0510,claude,"I rarely travel and am skeptical that AI tools genuinely improve task performance, so I don't see much value in using ChatGPT for vacation planning. While I believe AI is technically capable and find it reasonably easy to use, my low behavioral intention and low perceived usefulness mean I won't be enthusiastic about adopting it for travel purposes.",2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,4,3,4,3,3,1,4,3,3,3,2,2,2
SYN_0511,claude,"Even though I've never used ChatGPT, I'm really enthusiastic about AI technology and believe it could be super useful for planning trips, even though I rarely travel. Since I haven't actually used it, I'm a bit uncertain about ease of use but feel optimistic about its potential.",4,4,5,4,4,3,4,5,5,4,4,5,4,4,5,3,3,3,3,3,2,5,4,4,5,4,3,4
SYN_0512,claude,"I rarely travel and am skeptical about AI usefulness, so I don't see much value in ChatGPT for travel planning. Even though I believe AI is capable, I'm uncomfortable with relying on it and don't intend to use it much.",2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,3,3,3,3,3,2,4,4,3,2,2,2,2
SYN_0513,claude,"I've never used ChatGPT but I hear it's pretty useful for things like planning trips — I'm generally open to trying new tech and think AI tools can speed things up, though I'm not totally sure how accurate or capable they really are for detailed travel stuff.",4,4,4,3,3,3,4,4,5,4,4,4,3,3,4,3,4,4,3,3,2,4,3,3,4,3,3,4
SYN_0514,claude,"I use ChatGPT regularly and think it's capable of complex tasks, but I have moderate views on its usefulness for travel specifically — it can help with research but I'm not fully convinced it replaces real local knowledge, especially for a place like Kiribati where travel info can be limited and outdated.",3,3,4,3,3,2,3,4,4,3,3,4,3,3,4,4,3,4,3,3,2,4,3,3,4,3,3,3
SYN_0515,claude,"I've never used ChatGPT and I rarely travel, so I'm uncertain about ease of use and not very inclined to adopt it, but I do think AI is generally capable and interesting as a concept for travel planning.",2,2,3,3,2,2,2,4,4,3,3,4,3,3,4,3,3,3,3,2,3,4,3,4,4,3,3,2
SYN_0516,claude,"I've used ChatGPT regularly and find it genuinely useful for research and planning tasks, including travel. I'm enthusiastic about AI tools but also realistic about their limitations, especially around real-time data like pricing and availability.",4,4,5,3,3,3,4,5,5,4,4,5,4,3,4,4,4,4,4,3,1,4,3,3,5,4,3,4
SYN_0517,claude,"I regularly use ChatGPT and feel enthusiastic about AI generally, but I'm skeptical it truly improves outcomes in practical tasks like travel planning. I find it usable enough but doubt it delivers on its promise of better results.",3,3,3,2,2,2,3,3,4,2,2,3,2,2,3,4,4,4,3,3,1,3,2,2,4,3,2,3
SYN_0518,claude,"I've used ChatGPT regularly and find it genuinely useful for research tasks, including travel planning. I think it's a great tool for speeding up research and getting destination info, though I'm somewhat moderate on actually committing to using it for every travel decision since I only travel occasionally.",4,4,4,3,3,3,4,5,5,4,4,5,4,3,4,5,4,5,4,4,1,5,3,3,4,3,3,4
SYN_0519,claude,"I rarely travel and am skeptical about AI tools genuinely improving tasks. I find new technology frustrating and uncomfortable, so I don't see much value in using ChatGPT for travel planning even though I've used it regularly enough to know its limitations.",2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,2,2,2,1,2
SYN_0520,claude,"I'm enthusiastic about AI tools and find ChatGPT genuinely useful for travel planning — it saves time and surfaces information I might miss. I've used it occasionally so I'm comfortable with it, though I have some realistic reservations about things like real-time pricing accuracy.",5,5,5,4,3,3,4,5,5,4,4,5,4,3,5,5,4,5,4,4,1,5,3,3,5,4,3,5
SYN_0521,claude,"I've used ChatGPT occasionally and find it somewhat useful, but I'm not fully convinced it's the best tool for travel planning. I'm moderately open to it but have some skepticism about accuracy and real-time information.",3,3,4,3,2,2,3,4,4,3,3,3,3,2,3,3,4,4,3,3,2,4,3,2,3,3,2,3
SYN_0522,claude,"I rarely travel and only occasionally use ChatGPT, so I'm moderately open to it but not super enthusiastic. I can see some potential usefulness but I'm skeptical about accuracy and don't have strong travel motivation to begin with.",3,3,3,2,3,2,3,4,4,3,3,3,3,2,3,4,4,4,3,3,1,4,3,2,3,2,2,3
SYN_0523,claude,I've used ChatGPT occasionally and find it somewhat useful but I'm not fully convinced it's the go-to tool for travel planning — I still prefer asking friends or browsing social media for travel inspiration. It seems handy for quick info but I'm a bit skeptical about accuracy and real-time data.,3,3,4,3,2,2,3,4,4,3,3,4,3,2,3,4,3,4,3,3,2,4,3,2,4,3,2,3
SYN_0524,claude,"I have never used ChatGPT and am somewhat uncertain about its capabilities for travel planning. I've heard about AI tools but without personal experience, I'm cautious and moderately skeptical about relying on it for something as important as vacation planning.",2,2,3,2,2,2,2,3,3,2,2,3,2,2,3,2,2,2,2,2,4,3,3,2,3,2,2,2
SYN_0525,claude,"I use ChatGPT regularly and find it genuinely helpful for gathering information quickly, including for travel planning. However, I'm somewhat cautious about relying on it fully for things like real-time pricing or accuracy, since I know it can be outdated.",4,4,4,3,3,3,4,4,5,3,3,4,4,3,4,5,4,5,4,4,1,4,3,2,4,3,3,4
SYN_0526,claude,"I've never used ChatGPT and I'm generally uncertain about AI tools. I occasionally travel but rely on traditional methods like travel websites and word of mouth, so I'm skeptical about switching to AI for planning and unsure how easy it would be to use.",2,2,2,2,2,2,2,3,3,2,2,3,2,2,2,2,2,2,2,2,4,3,3,2,2,2,2,1
SYN_0527,claude,"I have never used ChatGPT and rarely travel, so I am quite uncertain and somewhat skeptical about using AI for travel planning. Living in Fiji, travel is not a big part of my life, and I don't have direct experience with this technology to feel confident about its benefits.",2,2,2,2,2,2,2,3,3,2,2,3,2,2,2,2,2,2,2,2,4,3,3,2,2,2,2,1
SYN_0528,claude,"I'm a frequent traveler who uses ChatGPT regularly, so I find it genuinely useful for trip research and planning. However, I have some reservations about accuracy and whether it fully replaces hands-on research, especially for real-time pricing and availability.",4,4,5,3,3,2,4,5,5,4,4,4,4,3,4,5,4,5,4,4,1,4,3,3,4,3,3,4
SYN_0529,claude,"I've never used ChatGPT and I'm skeptical about relying on AI for travel planning. I prefer traditional methods like travel agents, guidebooks, or word of mouth, and I'm uncertain about how easy or useful this technology would actually be for me.",2,2,2,2,2,2,2,3,3,2,2,3,2,2,2,2,2,2,2,2,4,3,3,2,2,2,2,1
SYN_0530,claude,"I rarely travel and only occasionally use ChatGPT, so I'm somewhat indifferent to using it for travel planning. I see some potential usefulness but I'm not particularly enthusiastic or committed to using it for vacations.",3,3,3,2,3,2,2,4,4,3,3,4,3,2,3,4,4,4,3,3,1,4,3,3,3,2,2,2
SYN_0531,claude,"I've used ChatGPT a few times and think it's somewhat useful for quick info, but I'm not super reliant on it for travel planning since I don't travel that often and usually just Google things or ask friends.",3,3,3,2,2,2,3,4,4,3,3,3,3,2,3,4,4,4,3,3,1,4,3,2,3,2,2,3
SYN_0532,claude,"I use ChatGPT regularly so I'm comfortable with it, but I rarely travel so my enthusiasm for travel-specific use is moderate. I see it as a useful tool but I'm not super invested in vacation planning since I don't travel much.",3,3,4,3,3,2,3,4,5,3,3,4,3,2,4,5,4,5,4,4,1,4,3,3,4,3,2,3
SYN_0533,claude,"I've used ChatGPT occasionally and find it somewhat useful but I'm not fully convinced it's reliable for detailed travel planning, especially for real-time info like prices. I'm moderately open to using it but have some reservations.",3,3,4,3,2,2,3,4,4,3,3,4,3,2,3,4,3,3,3,3,2,4,3,2,3,3,2,3
SYN_0534,claude,"I've never used ChatGPT so I'm uncertain about its ease of use and somewhat skeptical about how useful it would actually be for travel planning. I rely on more familiar tools like Google and travel blogs, so I'm not very inclined to switch.",2,2,3,2,2,2,2,3,3,2,2,3,2,2,3,2,2,2,2,2,3,3,3,2,3,2,2,2
SYN_0535,claude,"I've used ChatGPT occasionally and find it somewhat useful but I'm not fully convinced it's reliable for travel planning, especially for real-time info like prices. I'm moderately open to using it but have some skepticism about accuracy.",3,3,4,3,2,2,3,4,4,3,3,4,3,2,3,4,4,4,3,3,2,4,2,2,3,3,2,3
SYN_0536,claude,"I've never used ChatGPT before, so I'm uncertain about its ease of use and somewhat skeptical about its practical benefits for travel planning. I occasionally travel and usually rely on friends, Google, or travel blogs for planning, so I'm not strongly motivated to switch to an AI tool I've never tried.",2,2,3,2,2,2,2,3,3,2,2,3,2,2,3,2,2,2,2,2,4,4,3,2,3,2,2,2
SYN_0537,claude,"I've used ChatGPT occasionally and travel frequently, so I see some utility in it for trip research, but I'm not fully sold on it replacing my established planning methods. I'm moderately open to using it but skeptical about accuracy and whether it truly improves the experience.",3,3,4,2,3,2,3,4,4,3,3,3,3,2,3,4,4,4,3,3,1,4,3,2,3,2,2,3
SYN_0538,claude,"I rarely travel and only occasionally use ChatGPT, so I have moderate but not strong enthusiasm for using it in travel planning. I see some potential usefulness but I'm not fully convinced it would dramatically change my travel habits given I don't travel much anyway.",3,3,3,2,3,2,3,4,4,3,3,3,3,2,3,3,3,3,3,3,2,4,3,2,3,3,2,3
SYN_0539,claude,"I rarely travel and only occasionally use ChatGPT, so I have some familiarity but not a strong conviction about its usefulness for travel planning. I'm moderately open to the idea but not very enthusiastic since travel isn't a big part of my life.",3,3,3,2,3,2,3,4,4,3,3,3,3,2,3,3,3,4,3,3,2,4,3,2,3,3,2,3
SYN_0540,claude,"I've used ChatGPT occasionally and travel frequently, so I see some real value in it for trip planning, but I'm not fully sold on it being a game-changer — I still prefer doing my own research through travel blogs and personal recommendations. I'm moderately positive but skeptical about accuracy and pricing info.",4,3,4,3,3,2,3,4,4,3,3,4,3,2,3,4,4,4,3,3,1,4,2,2,4,3,2,3
SYN_0541,claude,"I've used ChatGPT occasionally and travel frequently, so I see some value in it for trip planning, but I'm not fully convinced it's always accurate or reliable — I tend to mix it with other sources like blogs and friends' recommendations.",3,3,4,2,3,2,3,4,4,3,3,4,3,2,3,4,4,4,3,3,2,3,2,2,4,3,2,3
SYN_0542,claude,"I've never used ChatGPT and I rarely travel, so I have little motivation or experience to draw on. I'm skeptical about AI tools in general and uncertain about how they work, so I'll score usefulness and ease-of-use items conservatively.",1,1,2,2,2,1,1,3,3,2,2,3,2,2,2,2,2,2,2,2,4,3,3,2,2,2,1,1
SYN_0543,claude,I've used ChatGPT occasionally and find it somewhat useful but I'm not fully convinced it's reliable for specific travel details like prices or real-time info. I'm moderately open to using it for general research but skeptical about accuracy and whether it truly improves the travel experience.,3,3,3,2,2,2,3,4,4,3,3,3,3,2,3,3,4,4,3,3,1,4,2,2,3,2,2,3
SYN_0544,claude,"I use ChatGPT regularly and find it genuinely useful for information gathering, but since I rarely travel, my intention to use it for travel planning is moderate rather than high. I'm fairly positive about its ease of use and general usefulness, but a bit skeptical about real-time accuracy for travel-specific tasks like pricing.",3,3,4,3,3,2,3,4,5,4,4,4,3,3,4,4,4,5,4,4,1,4,3,2,4,3,3,3
SYN_0545,claude,"As a frequent traveler from Fiji who regularly uses ChatGPT, I find it genuinely useful for travel planning, especially for discovering destinations and getting quick overviews. However, I'm somewhat skeptical about real-time pricing accuracy and I know it has limitations with up-to-date info.",4,4,5,3,3,3,4,5,5,4,4,4,4,3,4,5,4,5,4,4,1,4,3,2,4,4,3,4
SYN_0546,claude,"I use ChatGPT regularly and find it genuinely useful for information gathering, but since I rarely travel and live in Tonga where travel is expensive and infrequent, I'm moderately positive about ChatGPT for travel planning but not highly enthusiastic since it's not a big part of my life. I'm comfortable with the tool itself but skeptical about how much it would realistically change my travel behavior.",3,3,4,3,3,2,3,4,4,3,3,4,3,3,4,4,4,5,4,4,1,4,3,3,4,3,3,3
SYN_0547,claude,"I regularly use ChatGPT and find it genuinely useful for information gathering, but since I rarely travel, my enthusiasm for travel-specific use is moderate rather than extreme. I see real value in ChatGPT for planning purposes but I'm somewhat cautious about accuracy for real-time info like pricing.",4,4,4,3,3,3,4,4,5,4,4,4,4,3,4,5,4,5,4,4,1,4,3,3,4,3,3,4
SYN_0548,claude,"I rarely travel and only occasionally use ChatGPT, so I have limited experience with it for travel planning. I'm somewhat open to the idea but not very confident or enthusiastic, especially since travel isn't a big part of my life in Kiribati.",3,2,3,2,2,2,2,3,3,3,2,3,2,2,3,3,3,3,3,2,3,3,3,2,3,2,2,2
SYN_0549,claude,"I use ChatGPT regularly and find it genuinely helpful for research tasks, but I rarely travel so my personal investment in travel planning with it is moderate. I'm generally positive about ChatGPT's capabilities but realistic about its limitations for real-time pricing and accuracy.",3,3,4,3,3,2,3,4,5,3,3,4,4,2,4,5,4,5,4,4,1,4,3,2,4,3,2,3
SYN_0550,claude,"I've used ChatGPT occasionally and travel frequently, so I see some value in it for trip planning, but I'm not fully convinced it's reliable enough for all aspects like real-time pricing or accurate local info. I'm generally open to using it but have some reservations about accuracy and depth.",4,3,4,3,3,2,3,4,4,3,3,4,3,2,4,4,4,4,3,3,2,4,3,2,4,3,3,3
SYN_0551,claude,"I rarely travel and only occasionally use ChatGPT, so I'm somewhat neutral to mildly positive about its potential but not very enthusiastic. I have some doubts about accuracy and whether I'd actually rely on it for travel planning.",3,3,3,2,2,2,3,4,4,3,3,3,3,2,3,3,4,4,3,3,2,4,3,2,3,2,2,3
SYN_0552,claude,"I've never used ChatGPT before so I'm quite uncertain about its capabilities, especially for ease-of-use items. I'm somewhat open to trying new things but cautious about relying on AI for travel planning since I prefer asking friends or browsing familiar websites.",2,2,3,2,2,2,2,3,3,2,2,3,2,2,3,2,2,2,2,2,4,3,3,2,3,2,2,2
SYN_0553,claude,"I've used ChatGPT a few times and find it somewhat helpful, but I'm not fully convinced it's better than just googling things for travel planning. I'm cautiously open to it but not super enthusiastic.",3,3,3,2,2,2,3,4,4,3,3,3,3,2,3,4,4,4,3,3,2,4,3,2,3,2,2,3
SYN_0554,claude,"I've never used ChatGPT and live in French Polynesia where I don't travel much. I'm uncertain about AI tools and somewhat skeptical about their usefulness for travel planning, though I can see some potential benefits in theory.",2,2,3,2,2,2,2,3,3,2,2,3,2,2,3,2,2,2,2,2,4,3,3,2,3,2,2,1
SYN_0555,claude,"As a frequent traveler from Samoa who regularly uses ChatGPT, I find it genuinely useful for travel planning especially since international travel from Samoa requires a lot of research. I'm quite positive about its utility but have some reservations about real-time accuracy for pricing and availability.",4,4,5,3,3,3,4,5,5,4,4,4,4,3,4,5,4,5,4,4,1,4,3,3,4,4,3,4
SYN_0556,claude,"I use ChatGPT regularly and travel frequently, so I find it genuinely useful for trip planning — it saves time and gives good starting points. However, I know it has limitations with real-time pricing and accuracy, so I don't fully rely on it.",5,5,5,3,3,2,4,5,5,4,4,4,4,3,4,5,4,5,4,4,1,4,3,2,5,4,3,5
SYN_0557,claude,I've never used ChatGPT and I'm somewhat skeptical about relying on AI for travel planning — I usually prefer looking things up myself or asking friends. I'm uncertain about how easy it would be to use and not very convinced it would dramatically improve my planning.,2,2,3,2,2,2,2,3,3,2,2,3,2,2,3,3,3,2,2,2,3,4,3,3,3,2,2,2
SYN_0558,claude,"I've never used ChatGPT so I'm uncertain about how it works and skeptical about whether it would actually improve my travel planning — I usually just use Google, travel blogs, and ask friends for recommendations.",2,2,2,2,2,2,2,3,3,2,2,3,2,2,2,2,2,2,2,2,3,3,3,2,3,2,2,2
SYN_0559,claude,"I've never used ChatGPT and I rarely travel, so I have little basis to judge its usefulness for travel planning. I'm generally uncertain and somewhat skeptical about AI tools, and since travel isn't a big part of my life, I don't feel strongly motivated to use ChatGPT for it.",2,2,2,2,2,2,2,3,3,2,2,3,2,2,2,2,2,2,2,2,4,3,3,2,2,2,2,1
SYN_0560,claude,"I regularly use ChatGPT and find it genuinely useful for quick research, including travel planning. As an occasional traveler in the Philippines, I see real value in using it for destination research and itinerary ideas, though I'm a bit skeptical about its accuracy for real-time pricing and availability.",4,4,5,3,3,2,4,5,5,4,4,4,4,3,4,4,4,5,4,4,1,4,3,2,4,3,3,4
SYN_0561,claude,"I use ChatGPT regularly and find it genuinely useful for quick research, but I rarely travel so my investment in travel planning tools is limited. I'm moderately optimistic about ChatGPT for travel but not super enthusiastic since it's not a big part of my life.",3,3,4,3,3,2,3,4,5,3,3,4,3,3,4,5,4,5,4,4,1,4,3,3,4,3,2,3
SYN_0562,claude,"I've never used ChatGPT and rarely travel, so I'm uncertain about its usefulness and ease of use. I'm somewhat skeptical about relying on AI for travel planning since I don't travel much and haven't experienced the tool firsthand.",2,2,2,2,2,2,2,3,3,2,2,3,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,1
SYN_0563,claude,"I have never used ChatGPT and rarely travel, so I'm quite uncertain and somewhat skeptical about its usefulness for travel planning. I don't have personal experience to draw on, which makes me hesitant to strongly endorse it.",2,2,2,2,2,2,2,3,3,2,2,3,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,1
SYN_0564,claude,"I use ChatGPT regularly and find it genuinely helpful for quick research, so I'm fairly positive about its travel planning potential, though I have some reservations about accuracy and whether it fully replaces real booking tools or personal recommendations.",4,4,4,3,3,2,4,5,5,4,4,4,4,3,4,5,4,5,4,4,1,4,3,3,4,3,3,4
SYN_0565,claude,"I've used ChatGPT occasionally and find it somewhat useful but I'm not fully convinced it's the best tool for travel planning, especially for someone in Tonga where internet access and travel options are more limited. I'm moderately open to it but have some skepticism about its accuracy and real-time capabilities.",3,3,4,3,2,2,3,4,4,3,3,3,3,2,3,3,3,4,3,3,2,4,3,2,3,3,2,3
SYN_0566,claude,"As a frequent traveler in my mid-20s who occasionally uses ChatGPT, I find it somewhat useful for quick info but I'm cautious about relying on it too heavily for travel planning since it can have outdated info and I prefer real reviews and personal recommendations for important decisions.",3,3,4,2,2,2,3,4,4,3,3,4,3,2,3,4,4,4,3,3,1,4,3,2,3,2,2,3
SYN_0567,claude,"I've used ChatGPT occasionally and find it somewhat useful but I'm not fully convinced it's the best tool for travel planning, especially for someone in Tonga where internet access and travel itself are not always straightforward. I'm moderately open to it but hold some skepticism about its accuracy and real-time capabilities.",3,3,3,2,2,2,3,4,4,3,3,3,3,2,3,3,3,3,3,3,2,4,3,2,3,2,2,3
SYN_0568,claude,"I use ChatGPT regularly and find it genuinely helpful for quick research, including travel planning, though I'm a bit skeptical about accuracy for things like real-time pricing. Overall I'm fairly positive but not uncritically enthusiastic.",4,4,4,3,3,2,4,5,5,4,4,4,4,3,4,5,4,5,4,4,1,4,3,3,4,3,3,4
SYN_0569,claude,I've used ChatGPT occasionally and find it somewhat helpful but I'm not totally sold on relying on it for travel planning — I usually just Google things or ask friends. I'm moderately open to it but have some skepticism about accuracy and whether it's really better than other tools.,3,3,4,2,3,2,3,4,4,3,3,3,3,2,3,4,4,4,3,3,1,4,3,2,3,2,2,3
SYN_0570,claude,"I use ChatGPT regularly and find it genuinely helpful for quick research, so I'm fairly positive about its use for travel planning, though I have some skepticism about accuracy and real-time info since I know it can be outdated.",4,4,4,3,3,2,4,5,5,3,3,4,4,2,4,5,4,5,4,4,1,4,3,2,4,3,3,4
SYN_0571,claude,"I travel frequently and have used ChatGPT occasionally, so I see some real value in it for travel planning, especially for quick research, but I'm not fully sold on it replacing traditional planning methods or being super accurate all the time.",4,4,4,3,3,2,3,4,4,3,3,4,3,2,4,4,4,4,3,3,1,4,3,2,4,3,2,3
SYN_0572,claude,"I use ChatGPT regularly and find it genuinely helpful for research tasks, so I'm fairly positive about its use for travel planning, though I have some doubts about real-time accuracy and whether it fully replaces dedicated travel tools.",4,4,5,3,3,2,4,5,5,4,4,4,4,3,4,5,4,5,4,4,1,4,3,2,4,3,3,4
SYN_0573,claude,"I use ChatGPT regularly and find it genuinely helpful for quick research, but I'm somewhat cautious about fully relying on it for travel planning since it can be outdated on prices and availability. I'm generally positive but not completely sold on it replacing traditional research methods.",4,4,4,3,3,2,3,4,4,3,3,4,3,2,4,4,4,5,4,3,1,4,3,2,4,3,2,4
SYN_0574,claude,"I've only occasionally used ChatGPT and I'm not a frequent traveler, so while I can see some potential usefulness, I'm not fully convinced it's something I'd rely on heavily for travel planning. I'm moderately open to it but have real uncertainties about its accuracy and ease of use.",3,3,3,2,3,2,3,4,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,2,2,3
SYN_0575,claude,"I've used ChatGPT occasionally and travel frequently, so I see some real value in it for trip planning, but I'm not fully convinced it's always reliable or better than just searching online myself. I'm generally open to using it but have some skepticism about accuracy and real-time info.",4,4,4,3,3,2,3,4,4,3,3,4,3,2,3,4,4,4,4,3,1,4,3,2,4,3,2,3
SYN_0576,claude,"I have never used ChatGPT and am somewhat skeptical about relying on AI for travel planning. As an occasional traveler in Japan, I prefer traditional methods and am uncertain about how useful or easy such a tool would be.",2,2,2,2,2,2,2,3,3,2,2,3,2,2,2,2,2,2,2,2,4,3,3,2,2,2,2,2
SYN_0577,claude,I've never used ChatGPT and live in French Polynesia where I travel occasionally but rely on local knowledge and word of mouth. I'm genuinely uncertain about AI tools and somewhat skeptical they'd be better than asking people I know.,2,2,3,2,2,2,2,3,3,2,2,3,2,2,2,2,2,2,2,2,4,3,3,2,3,2,2,2
SYN_0578,claude,"I have never used ChatGPT and am somewhat uncertain about AI tools in general. As an occasional traveler in the Philippines, I rely on more familiar methods like asking friends or browsing social media for travel planning, so I am cautious and moderately skeptical about adopting ChatGPT for this purpose.",2,2,3,2,2,2,2,3,3,2,2,3,2,2,3,2,2,2,2,2,4,3,3,2,3,2,2,2
SYN_0579,claude,"I've used ChatGPT occasionally and find it somewhat helpful, but I'm not fully convinced it's the best tool for travel planning since I worry about accuracy and outdated info. I'm moderately open to using it but have real reservations about relying on it too heavily.",3,3,4,2,3,2,3,4,4,3,3,4,3,2,3,4,4,4,3,3,1,4,3,2,3,3,2,3
SYN_0580,claude,"I use ChatGPT regularly and find it genuinely useful for quick research, including travel planning. I'm fairly positive about its utility but have some reservations about accuracy for real-time info like pricing and availability.",4,4,4,3,3,2,4,5,5,4,4,4,4,3,4,5,4,5,4,4,1,4,3,3,4,3,3,4
