synthetic_id,source_human_id,conditioning_arm,age,sex,country,city,chatgpt_usage,travel_freq,RecordedDate,ResponseId,tau_PU,tau_PU_level,tau_PU_verbal,tau_PEOU,tau_PEOU_level,tau_PEOU_verbal,tau_BI,tau_BI_level,tau_BI_verbal,tau_ATT,tau_ATT_level,tau_ATT_verbal,tau_AI_CAP,tau_AI_CAP_level,tau_AI_CAP_verbal
SYN_0594,H_0594,demo_only,18-21,Male,Pakistan,Lahore,never used,rarely travels,2023-05-14 02:48:40,R_vwbbgngZMLeNiGl,1.312972675075799,HIGH,You strongly believe AI tools improve efficiency and outcomes.,0.2037481491249554,MODERATE,You find most apps usable but sometimes need time to learn.,-0.2618366856543119,MODERATE,You sometimes try new technology when it seems relevant.,-0.0035409526449856,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.4903512215878761,MODERATE,You think current AI has reasonable but limited capability.
SYN_0595,H_0595,demo_only,18-21,Female,United States,Utah,occasionally used,rarely travels,2023-05-10 23:44:57,R_27gpUFBJd7GDGyV,0.392636445287353,MODERATE,You think AI tools can be somewhat useful for certain tasks.,2.608394240721566,HIGH,You pick up new technology quickly and find it intuitive.,1.0672678593291496,HIGH,You actively seek out and adopt useful new technology tools.,2.012148459535322,HIGH,You feel enthusiastic and positive about AI-assisted activities.,1.0384330724130009,HIGH,You believe current AI is capable of complex information tasks.
SYN_0596,H_0596,demo_only,27-31,Male,New Zealand,Hastings,never used,frequent traveler,2023-05-22 14:51:59,R_3FXqswH3ltDg5Jg,-0.3553195240028423,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.5206414838989439,HIGH,You pick up new technology quickly and find it intuitive.,0.2204371653430276,MODERATE,You sometimes try new technology when it seems relevant.,0.262187725345868,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-1.1611179223742014,LOW,You doubt that current AI handles complex real-world tasks well.
SYN_0597,H_0597,demo_only,22-26,Male,United States,Melbourne,regularly used,rarely travels,2023-05-12 19:20:37,R_23dd7Tz0nRxFhm6,-0.3653413296369159,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.7132058166391959,LOW,You find new technology interfaces difficult and frustrating.,1.2415569148069137,HIGH,You actively seek out and adopt useful new technology tools.,-0.5151865240807167,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-0.7532339510629923,LOW,You doubt that current AI handles complex real-world tasks well.
SYN_0598,H_0598,demo_only,22-26,Male,United Kingdom,London,occasionally used,rarely travels,2023-05-11 22:45:46,R_RzDH4hf8zO959XH,1.4097941147593411,HIGH,You strongly believe AI tools improve efficiency and outcomes.,0.3127422638908957,MODERATE,You find most apps usable but sometimes need time to learn.,-0.5706018246463526,LOW,You rarely choose to adopt new digital tools in daily life.,1.7487325946788808,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.4358469413419249,MODERATE,You think current AI has reasonable but limited capability.
SYN_0599,H_0599,demo_only,50-58,Female,United States,Newport,never used,frequent traveler,2023-05-08 08:59:20,R_2oasrZvaDzPFqZb,-1.072323432450616,LOW,You are skeptical that AI tools genuinely improve task performance.,-1.1321505482257332,LOW,You find new technology interfaces difficult and frustrating.,-0.5183720554886208,LOW,You rarely choose to adopt new digital tools in daily life.,-1.5362008200163704,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-1.323968656000846,LOW,You doubt that current AI handles complex real-world tasks well.
SYN_0600,H_0600,demo_only,22-26,Male,Philippines,Dagupan City,never used,frequent traveler,2023-05-25 04:50:15,R_2WI5a1lPZPf2Kah,-0.2104920755779778,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.8792153148012608,HIGH,You pick up new technology quickly and find it intuitive.,-0.1203086275693689,MODERATE,You sometimes try new technology when it seems relevant.,-0.2627645555164473,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.5310562787532935,LOW,You doubt that current AI handles complex real-world tasks well.
SYN_0601,H_0601,demo_only,22-26,Male,Philippines,Leyte,never used,occasional traveler,2023-05-24 21:36:03,R_1ozrC32OARBAlik,0.403140424359244,MODERATE,You think AI tools can be somewhat useful for certain tasks.,1.9825503843023635,HIGH,You pick up new technology quickly and find it intuitive.,1.1212172039100137,HIGH,You actively seek out and adopt useful new technology tools.,1.8043717066123668,HIGH,You feel enthusiastic and positive about AI-assisted activities.,1.882493290230549,HIGH,You believe current AI is capable of complex information tasks.
SYN_0602,H_0602,demo_only,37-42,Female,United States,Utah,regularly used,occasional traveler,2023-05-14 01:11:13,R_3MnW49qAthR6MWL,0.4991128723557313,MODERATE,You think AI tools can be somewhat useful for certain tasks.,2.1699022133723256,HIGH,You pick up new technology quickly and find it intuitive.,1.2408289233091865,HIGH,You actively seek out and adopt useful new technology tools.,0.8161299840592916,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.1982698248100879,MODERATE,You think current AI has reasonable but limited capability.
SYN_0603,H_0603,demo_only,22-26,Male,Japan,Okinawa,regularly used,rarely travels,2023-05-20 19:12:33,R_1ONW532KaWoUIGt,0.9826624263396972,HIGH,You strongly believe AI tools improve efficiency and outcomes.,0.6221308042532233,HIGH,You pick up new technology quickly and find it intuitive.,0.2728022026462902,MODERATE,You sometimes try new technology when it seems relevant.,-0.3825411221573924,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-1.3978408782132437,LOW,You doubt that current AI handles complex real-world tasks well.
SYN_0604,H_0604,demo_only,43-49,Female,United States,Utah,never used,rarely travels,2023-05-10 22:44:15,R_1je8RBLDDmCu3u4,-0.5039373202205909,LOW,You are skeptical that AI tools genuinely improve task performance.,1.3620454629020609,HIGH,You pick up new technology quickly and find it intuitive.,-2.358150511625874,LOW,You rarely choose to adopt new digital tools in daily life.,-1.5680425441237118,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-0.4142444029523756,MODERATE,You think current AI has reasonable but limited capability.
SYN_0605,H_0605,demo_only,18-21,Female,French Polynesia,Arue,regularly used,rarely travels,2023-05-17 13:46:35,R_2xxXPBuuQs0Ub2K,-1.623490359922759,LOW,You are skeptical that AI tools genuinely improve task performance.,-0.2050447338415578,MODERATE,You find most apps usable but sometimes need time to learn.,-0.1437874437952754,MODERATE,You sometimes try new technology when it seems relevant.,-1.8743577733235848,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-0.2755375559594487,MODERATE,You think current AI has reasonable but limited capability.
SYN_0606,H_0606,demo_only,22-26,Male,Philippines,Cavite,never used,frequent traveler,2023-05-20 03:48:47,R_NUBIsMYQUZGMoaR,0.6026275075274967,HIGH,You strongly believe AI tools improve efficiency and outcomes.,-0.1735257052056614,MODERATE,You find most apps usable but sometimes need time to learn.,0.3614225199713574,MODERATE,You sometimes try new technology when it seems relevant.,0.3713300053828538,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.1630340327913175,MODERATE,You think current AI has reasonable but limited capability.
SYN_0607,H_0607,demo_only,22-26,Female,United States,Texas,occasionally used,occasional traveler,2023-05-23 01:42:47,R_3CPE34jl7fkjV8C,2.5531656738452524,HIGH,You strongly believe AI tools improve efficiency and outcomes.,1.2118269682099516,HIGH,You pick up new technology quickly and find it intuitive.,1.5227982041328896,HIGH,You actively seek out and adopt useful new technology tools.,1.736257802910452,HIGH,You feel enthusiastic and positive about AI-assisted activities.,2.01499548037549,HIGH,You believe current AI is capable of complex information tasks.
SYN_0608,H_0608,demo_only,32-36,Female,Mongolia,Ulaanbaatar,occasionally used,occasional traveler,2023-05-18 02:27:14,R_CjcwOr91WVT0xvH,0.2021833460155666,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.564906363844947,LOW,You find new technology interfaces difficult and frustrating.,-0.5179725974759685,LOW,You rarely choose to adopt new digital tools in daily life.,-0.6743271128519899,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-0.0854047153539006,MODERATE,You think current AI has reasonable but limited capability.
SYN_0609,H_0609,demo_only,18-21,Female,Philippines,Cavite,never used,occasional traveler,2023-05-12 04:09:04,R_sAnMMFSssqRPVO9,-0.6078928133103281,LOW,You are skeptical that AI tools genuinely improve task performance.,0.020781605017002,MODERATE,You find most apps usable but sometimes need time to learn.,-0.809936151903298,LOW,You rarely choose to adopt new digital tools in daily life.,-0.1606617457750874,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.6657925108330053,LOW,You doubt that current AI handles complex real-world tasks well.
SYN_0610,H_0610,demo_only,18-21,Male,United States,Arizona,occasionally used,rarely travels,2023-05-12 01:41:10,R_UMXVbtPmJn2Xlv3,1.4158160238411446,HIGH,You strongly believe AI tools improve efficiency and outcomes.,1.5586076378193916,HIGH,You pick up new technology quickly and find it intuitive.,1.4672787493557204,HIGH,You actively seek out and adopt useful new technology tools.,2.507647059739678,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.3163711110327498,MODERATE,You think current AI has reasonable but limited capability.
SYN_0611,H_0611,demo_only,18-21,Female,United States,TX,never used,occasional traveler,2023-05-29 21:30:51,R_4Iowui3PIT2RpoR,1.5440974358959918,HIGH,You strongly believe AI tools improve efficiency and outcomes.,0.9935282518648972,HIGH,You pick up new technology quickly and find it intuitive.,-0.2127841933392969,MODERATE,You sometimes try new technology when it seems relevant.,1.569728394731725,HIGH,You feel enthusiastic and positive about AI-assisted activities.,1.087814367253091,HIGH,You believe current AI is capable of complex information tasks.
SYN_0612,H_0612,demo_only,18-21,Female,United States,California,never used,rarely travels,2023-05-31 20:21:01,R_1jjo77LwP5loMet,1.3885674479265673,HIGH,You strongly believe AI tools improve efficiency and outcomes.,0.2610230086321287,MODERATE,You find most apps usable but sometimes need time to learn.,0.4306619901370005,MODERATE,You sometimes try new technology when it seems relevant.,0.1661157334659475,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.8636674393722411,HIGH,You believe current AI is capable of complex information tasks.
SYN_0613,H_0613,demo_only,22-26,Female,Indonesia,Jakarta,never used,rarely travels,2023-05-11 00:35:08,R_NXX5f8KARx8tc2t,0.0728918246189596,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.1761837483802823,MODERATE,You find most apps usable but sometimes need time to learn.,0.1768111991599261,MODERATE,You sometimes try new technology when it seems relevant.,-1.2004248035011584,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,0.0391288397305213,MODERATE,You think current AI has reasonable but limited capability.
SYN_0614,H_0614,demo_only,22-26,Male,Philippines,Alaminos City,occasionally used,occasional traveler,2023-05-08 21:43:29,R_2xRe5Q4Qavok8cr,-0.3657555553040658,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.3558636697740092,MODERATE,You find most apps usable but sometimes need time to learn.,0.1730422818362871,MODERATE,You sometimes try new technology when it seems relevant.,0.5802483363197306,HIGH,You feel enthusiastic and positive about AI-assisted activities.,-1.4751065031573007,LOW,You doubt that current AI handles complex real-world tasks well.
SYN_0615,H_0615,demo_only,50-58,Female,United States,Utah,never used,occasional traveler,2023-05-12 15:08:45,R_3s5FWlvNaKTWrPh,0.0858643817590901,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.8797423022361021,HIGH,You pick up new technology quickly and find it intuitive.,2.285948499690306,HIGH,You actively seek out and adopt useful new technology tools.,1.3859848705434332,HIGH,You feel enthusiastic and positive about AI-assisted activities.,-0.154984760302467,MODERATE,You think current AI has reasonable but limited capability.
SYN_0616,H_0616,demo_only,18-21,Male,Mongolia,Ulaanbaatar,occasionally used,occasional traveler,2023-05-12 03:39:50,R_0k9p12MC1VEqOwF,-1.600948396682635,LOW,You are skeptical that AI tools genuinely improve task performance.,-1.627410609150948,LOW,You find new technology interfaces difficult and frustrating.,-0.7923277732762412,LOW,You rarely choose to adopt new digital tools in daily life.,-1.2044252759438507,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-1.4862705694538574,LOW,You doubt that current AI handles complex real-world tasks well.
SYN_0617,H_0617,demo_only,22-26,Male,United States,Utah,occasionally used,occasional traveler,2023-05-21 09:59:45,R_3erjhLlsGPbpwCR,-0.2277131480001277,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.3870977801328887,MODERATE,You find most apps usable but sometimes need time to learn.,-1.441079593030295,LOW,You rarely choose to adopt new digital tools in daily life.,-1.587030226302509,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-1.5150055869982166,LOW,You doubt that current AI handles complex real-world tasks well.
SYN_0618,H_0618,demo_only,22-26,Male,Fiji,Suva,occasionally used,occasional traveler,2023-05-19 02:26:31,R_3MDShgdTpL9Xbs2,0.8642188109663939,HIGH,You strongly believe AI tools improve efficiency and outcomes.,-1.4403403833355282,LOW,You find new technology interfaces difficult and frustrating.,-0.3973003406437869,MODERATE,You sometimes try new technology when it seems relevant.,-0.2825044467037382,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.0554508228543537,MODERATE,You think current AI has reasonable but limited capability.
SYN_0619,H_0619,demo_only,43-49,Female,Hawaii,"Laie, Hawaii",never used,frequent traveler,2023-05-23 02:31:14,R_2ctGF6sgilC6f6F,1.2396814087225223,HIGH,You strongly believe AI tools improve efficiency and outcomes.,1.317564324238553,HIGH,You pick up new technology quickly and find it intuitive.,2.0995916041837166,HIGH,You actively seek out and adopt useful new technology tools.,1.2426251922482914,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.6435866704288994,HIGH,You believe current AI is capable of complex information tasks.
SYN_0620,H_0620,demo_only,22-26,Female,Mongolia,Ulaanbaatar,occasionally used,frequent traveler,2023-05-18 17:18:25,R_1FmQzWkbrZjpQ6N,-0.957366996382834,LOW,You are skeptical that AI tools genuinely improve task performance.,-1.4013745310739985,LOW,You find new technology interfaces difficult and frustrating.,-0.7079373093398463,LOW,You rarely choose to adopt new digital tools in daily life.,-0.3576836988416212,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-1.428769066536645,LOW,You doubt that current AI handles complex real-world tasks well.
SYN_0621,H_0621,demo_only,27-31,Male,Papua New Guinea,Port Morgan,occasionally used,rarely travels,2023-05-10 10:55:16,R_2uPOVecfz7JuSGF,-0.10015386140106,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.561380485903532,LOW,You find new technology interfaces difficult and frustrating.,1.76945881306566,HIGH,You actively seek out and adopt useful new technology tools.,0.9228450976454924,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.4461720090237485,MODERATE,You think current AI has reasonable but limited capability.
SYN_0622,H_0622,demo_only,18-21,Female,United States,Oregon,regularly used,occasional traveler,2023-05-30 09:13:22,R_2Sr9b2ZZARqm6xb,-0.5826476526838813,LOW,You are skeptical that AI tools genuinely improve task performance.,-0.4063110641761878,MODERATE,You find most apps usable but sometimes need time to learn.,0.270368791868893,MODERATE,You sometimes try new technology when it seems relevant.,-1.351835153759504,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,1.0314075404632823,HIGH,You believe current AI is capable of complex information tasks.
SYN_0623,H_0623,demo_only,22-26,Female,China,Hebei,regularly used,occasional traveler,2023-05-29 22:12:38,R_DnI8C9GoB0khBNn,1.652240947641545,HIGH,You strongly believe AI tools improve efficiency and outcomes.,0.780614194478898,HIGH,You pick up new technology quickly and find it intuitive.,0.3010023249963965,MODERATE,You sometimes try new technology when it seems relevant.,0.7641942700377726,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.669346677147381,HIGH,You believe current AI is capable of complex information tasks.
SYN_0624,H_0624,demo_only,27-31,Female,United States,Washington,never used,occasional traveler,2023-05-08 08:28:26,R_5BdKMGEBiP0eCvT,-0.8208503279045628,LOW,You are skeptical that AI tools genuinely improve task performance.,0.5411874770565834,HIGH,You pick up new technology quickly and find it intuitive.,-0.9727312305096874,LOW,You rarely choose to adopt new digital tools in daily life.,0.6116568975531683,HIGH,You feel enthusiastic and positive about AI-assisted activities.,-0.1895610738161506,MODERATE,You think current AI has reasonable but limited capability.
SYN_0625,H_0625,demo_only,22-26,Male,United States,Sacramento California,regularly used,rarely travels,2023-05-19 17:34:09,R_2wbEecPCcM1mx2S,0.5734221594439861,HIGH,You strongly believe AI tools improve efficiency and outcomes.,-0.0377865041289067,MODERATE,You find most apps usable but sometimes need time to learn.,0.239653511075571,MODERATE,You sometimes try new technology when it seems relevant.,0.1909073239994859,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.8425745872568738,HIGH,You believe current AI is capable of complex information tasks.
SYN_0626,H_0626,demo_only,27-31,Male,Kiribati,Tarawa,regularly used,frequent traveler,2023-05-22 13:16:19,R_3QRhYHUKJYhtF6q,-0.7167825851022319,LOW,You are skeptical that AI tools genuinely improve task performance.,-1.2468005224949126,LOW,You find new technology interfaces difficult and frustrating.,-0.787650948616261,LOW,You rarely choose to adopt new digital tools in daily life.,-0.9935870441797564,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,1.3252451082355523,HIGH,You believe current AI is capable of complex information tasks.
SYN_0627,H_0627,demo_only,22-26,Female,Philippines,Cebu,never used,rarely travels,2023-05-23 02:24:02,R_25HOXL1JWm7unHF,-0.7567939935384119,LOW,You are skeptical that AI tools genuinely improve task performance.,1.5770303618954742,HIGH,You pick up new technology quickly and find it intuitive.,-0.0921092766721699,MODERATE,You sometimes try new technology when it seems relevant.,-0.0039929552969336,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.2207715025277732,MODERATE,You think current AI has reasonable but limited capability.
SYN_0628,H_0628,demo_only,22-26,Male,Japan,Fukui,occasionally used,occasional traveler,2023-05-10 17:20:41,R_1242Gb1Itkvpy7O,-0.5795810912308285,LOW,You are skeptical that AI tools genuinely improve task performance.,0.4461385469682634,MODERATE,You find most apps usable but sometimes need time to learn.,-0.0028102062004028,MODERATE,You sometimes try new technology when it seems relevant.,-0.3620737143065788,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-1.1742836715623295,LOW,You doubt that current AI handles complex real-world tasks well.
SYN_0629,H_0629,demo_only,22-26,Female,Philippines,Iligan,never used,frequent traveler,2023-05-12 13:38:45,R_Zs3gv9gaRNduX2p,-0.3660450723596895,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.4347570966400909,MODERATE,You find most apps usable but sometimes need time to learn.,-1.781423171124198,LOW,You rarely choose to adopt new digital tools in daily life.,-1.112031751032916,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,0.8934212676882151,HIGH,You believe current AI is capable of complex information tasks.
SYN_0630,H_0630,demo_only,50-58,Female,Philippines,Cebu,occasionally used,rarely travels,2023-05-13 03:29:13,R_24c54Oi3SGoegOo,-0.2910993279131126,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.2582827764301558,MODERATE,You find most apps usable but sometimes need time to learn.,-0.4204977478231306,MODERATE,You sometimes try new technology when it seems relevant.,-1.157186275845782,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,0.0605729738172417,MODERATE,You think current AI has reasonable but limited capability.
SYN_0631,H_0631,demo_only,37-42,Male,Canada,Lethbridge,occasionally used,rarely travels,2023-05-08 08:40:34,R_4VEYUQ865JdUySR,-0.34817621078187,MODERATE,You think AI tools can be somewhat useful for certain tasks.,1.5026396925523529,HIGH,You pick up new technology quickly and find it intuitive.,-1.0734061807058937,LOW,You rarely choose to adopt new digital tools in daily life.,-1.91846087243886,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-1.0492278164994964,LOW,You doubt that current AI handles complex real-world tasks well.
SYN_0632,H_0632,demo_only,50-58,Female,Philippines,,regularly used,rarely travels,2023-05-23 05:46:48,R_2ripveTuP6KYmck,0.4899025331250544,MODERATE,You think AI tools can be somewhat useful for certain tasks.,1.3588301868149022,HIGH,You pick up new technology quickly and find it intuitive.,0.8928790580297534,HIGH,You actively seek out and adopt useful new technology tools.,1.3773648082226493,HIGH,You feel enthusiastic and positive about AI-assisted activities.,2.076311441158923,HIGH,You believe current AI is capable of complex information tasks.
SYN_0633,H_0633,demo_only,22-26,Female,Tonga,Tongatapu,never used,occasional traveler,2023-05-26 14:00:11,R_39i8jQBqYD3ishP,0.9378288919904,HIGH,You strongly believe AI tools improve efficiency and outcomes.,0.5943612514867779,HIGH,You pick up new technology quickly and find it intuitive.,0.9022564229015956,HIGH,You actively seek out and adopt useful new technology tools.,-0.1973144712086646,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.1041256889458879,MODERATE,You think current AI has reasonable but limited capability.
SYN_0634,H_0634,demo_only,18-21,Male,United States,Utah,occasionally used,occasional traveler,2023-05-10 11:13:29,R_1mtkcTZI70rkClw,1.4564177172652233,HIGH,You strongly believe AI tools improve efficiency and outcomes.,1.0846410618781546,HIGH,You pick up new technology quickly and find it intuitive.,1.3745012065845197,HIGH,You actively seek out and adopt useful new technology tools.,1.0839517834046386,HIGH,You feel enthusiastic and positive about AI-assisted activities.,1.4180689435176574,HIGH,You believe current AI is capable of complex information tasks.
SYN_0635,H_0635,demo_only,18-21,Female,Philippines,Malaybalay,occasionally used,frequent traveler,2023-05-12 05:20:36,R_2f9zPRC3dVMlNgA,0.3684038130732665,MODERATE,You think AI tools can be somewhat useful for certain tasks.,1.6909728382012708,HIGH,You pick up new technology quickly and find it intuitive.,1.22344592713347,HIGH,You actively seek out and adopt useful new technology tools.,0.2684005432915477,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.0741875900759315,MODERATE,You think current AI has reasonable but limited capability.
SYN_0636,H_0636,demo_only,50-58,Female,Philippines,Cebu,occasionally used,frequent traveler,2023-05-16 01:20:06,R_11ZzntSsdQi96Y3,0.0080459971447562,MODERATE,You think AI tools can be somewhat useful for certain tasks.,1.1564308577738818,HIGH,You pick up new technology quickly and find it intuitive.,-0.1568288969370505,MODERATE,You sometimes try new technology when it seems relevant.,0.5469113335257307,HIGH,You feel enthusiastic and positive about AI-assisted activities.,1.4762141612116406,HIGH,You believe current AI is capable of complex information tasks.
SYN_0637,H_0637,demo_only,18-21,Female,United States,Utah,occasionally used,rarely travels,2023-05-23 00:52:51,R_2403BB1qxC2Ovt4,-0.5321108002344831,LOW,You are skeptical that AI tools genuinely improve task performance.,0.0476958652189754,MODERATE,You find most apps usable but sometimes need time to learn.,-0.5163701469207644,LOW,You rarely choose to adopt new digital tools in daily life.,-1.3035480848723175,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-1.2856279815235716,LOW,You doubt that current AI handles complex real-world tasks well.
SYN_0638,H_0638,demo_only,18-21,Male,United States,Pleasant Grove,occasionally used,rarely travels,2023-05-08 09:21:40,R_3hgXKNXbTUHg3Zv,-1.6748729252837136,LOW,You are skeptical that AI tools genuinely improve task performance.,-1.3052533151952388,LOW,You find new technology interfaces difficult and frustrating.,-1.8907253866504656,LOW,You rarely choose to adopt new digital tools in daily life.,-0.1002862653993587,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.3016827127605311,MODERATE,You think current AI has reasonable but limited capability.
SYN_0639,H_0639,demo_only,22-26,Female,China,Tianjin,never used,frequent traveler,2023-05-22 21:22:13,R_2CwtNWBMNw8OSaG,0.6476725418487995,HIGH,You strongly believe AI tools improve efficiency and outcomes.,-1.4929926745099955,LOW,You find new technology interfaces difficult and frustrating.,1.676715043211776,HIGH,You actively seek out and adopt useful new technology tools.,0.0833039578407823,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.3825352054979379,MODERATE,You think current AI has reasonable but limited capability.
SYN_0640,H_0640,demo_only,22-26,Male,Philippines,Iligan City,regularly used,rarely travels,2023-05-25 05:20:50,R_1rqcuJTkQe7TeOp,1.8066893327664244,HIGH,You strongly believe AI tools improve efficiency and outcomes.,2.4596045636131616,HIGH,You pick up new technology quickly and find it intuitive.,0.9893566632115036,HIGH,You actively seek out and adopt useful new technology tools.,1.4342505329270463,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.0494177892966226,MODERATE,You think current AI has reasonable but limited capability.
SYN_0641,H_0641,demo_only,18-21,Male,United States,"Hauula, Hawaii",occasionally used,frequent traveler,2023-05-10 03:28:56,R_1hydE2wgY0Q6Nxf,-0.8968324972828237,LOW,You are skeptical that AI tools genuinely improve task performance.,-0.0564611117927403,MODERATE,You find most apps usable but sometimes need time to learn.,0.7327711901506783,HIGH,You actively seek out and adopt useful new technology tools.,-0.2461947394531878,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.1523085212986859,MODERATE,You think current AI has reasonable but limited capability.
SYN_0642,H_0642,demo_only,22-26,Male,Kiribati,Tarawa,occasionally used,occasional traveler,2023-05-12 02:09:03,R_1BxTJb0onLVj0Yx,-0.0400693378230044,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.0824702811370377,MODERATE,You find most apps usable but sometimes need time to learn.,0.3793722018028421,MODERATE,You sometimes try new technology when it seems relevant.,0.8838331187009341,HIGH,You feel enthusiastic and positive about AI-assisted activities.,1.2923696480184097,HIGH,You believe current AI is capable of complex information tasks.
SYN_0643,H_0643,demo_only,22-26,Female,United States,"Virginia Beach, Virginia",never used,occasional traveler,2023-05-18 22:36:06,R_1j7yd5iDwyqr6Cp,-1.9453172965804544,LOW,You are skeptical that AI tools genuinely improve task performance.,-1.6153784238185749,LOW,You find new technology interfaces difficult and frustrating.,-0.992851532136884,LOW,You rarely choose to adopt new digital tools in daily life.,-0.2621461409118635,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.7314469289320504,HIGH,You believe current AI is capable of complex information tasks.
SYN_0644,H_0644,demo_only,22-26,Female,United States,California,occasionally used,frequent traveler,2023-05-13 20:56:29,R_WjGSEVyiT54X185,-1.0177456728924663,LOW,You are skeptical that AI tools genuinely improve task performance.,-0.828834211183875,LOW,You find new technology interfaces difficult and frustrating.,-2.558208096956737,LOW,You rarely choose to adopt new digital tools in daily life.,-1.690720212897168,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-0.1745563917844271,MODERATE,You think current AI has reasonable but limited capability.
SYN_0645,H_0645,demo_only,22-26,Male,Japan,Sendai,occasionally used,occasional traveler,2023-05-23 03:29:19,R_3emEY79A3iEIvYA,0.3949964660599693,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.2203359240777536,MODERATE,You find most apps usable but sometimes need time to learn.,1.410374704968772,HIGH,You actively seek out and adopt useful new technology tools.,1.5524687373872164,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.5493524094380516,HIGH,You believe current AI is capable of complex information tasks.
SYN_0646,H_0646,demo_only,32-36,Female,United States,San Diego,never used,occasional traveler,2023-05-19 20:24:17,R_2wTg7Q60fxuklra,0.270995962706119,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.0127843050420455,MODERATE,You find most apps usable but sometimes need time to learn.,0.8766523678695524,HIGH,You actively seek out and adopt useful new technology tools.,0.9270283059927064,HIGH,You feel enthusiastic and positive about AI-assisted activities.,1.667144793147315,HIGH,You believe current AI is capable of complex information tasks.
SYN_0647,H_0647,demo_only,18-21,Male,Japan,Sapporo,occasionally used,frequent traveler,2023-05-12 18:20:12,R_1Flk0Y0RVqFVtBT,-0.7876912996711488,LOW,You are skeptical that AI tools genuinely improve task performance.,1.6088003495357706,HIGH,You pick up new technology quickly and find it intuitive.,0.2060304514954445,MODERATE,You sometimes try new technology when it seems relevant.,-0.7045892065027162,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,1.7294567701410688,HIGH,You believe current AI is capable of complex information tasks.
SYN_0648,H_0648,demo_only,18-21,Female,Thailand,Nonthaburi,regularly used,rarely travels,2023-05-12 00:01:01,R_2tDtM9YmiTGhaW5,-0.2086574074146627,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.6927847546609578,HIGH,You pick up new technology quickly and find it intuitive.,-0.4281463388421821,MODERATE,You sometimes try new technology when it seems relevant.,0.3561132561600858,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-1.2254942359670886,LOW,You doubt that current AI handles complex real-world tasks well.
