source_human_id,tau_PU,tau_PU_level,tau_PU_verbal,tau_PEOU,tau_PEOU_level,tau_PEOU_verbal,tau_BI,tau_BI_level,tau_BI_verbal,tau_ATT,tau_ATT_level,tau_ATT_verbal,tau_AI_CAP,tau_AI_CAP_level,tau_AI_CAP_verbal
H_0618,0.8642188109663939,HIGH,You strongly believe AI tools improve efficiency and outcomes.,-1.4403403833355282,LOW,You find new technology interfaces difficult and frustrating.,-0.39730034064378694,MODERATE,You sometimes try new technology when it seems relevant.,-0.2825044467037382,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.05545082285435376,MODERATE,You think current AI has reasonable but limited capability.
H_0619,1.2396814087225225,HIGH,You strongly believe AI tools improve efficiency and outcomes.,1.317564324238553,HIGH,You pick up new technology quickly and find it intuitive.,2.0995916041837166,HIGH,You actively seek out and adopt useful new technology tools.,1.2426251922482914,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.6435866704288994,HIGH,You believe current AI is capable of complex information tasks.
H_0620,-0.9573669963828341,LOW,You are skeptical that AI tools genuinely improve task performance.,-1.4013745310739985,LOW,You find new technology interfaces difficult and frustrating.,-0.7079373093398463,LOW,You rarely choose to adopt new digital tools in daily life.,-0.3576836988416212,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-1.428769066536645,LOW,You doubt that current AI handles complex real-world tasks well.
H_0621,-0.10015386140106003,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.561380485903532,LOW,You find new technology interfaces difficult and frustrating.,1.7694588130656599,HIGH,You actively seek out and adopt useful new technology tools.,0.9228450976454924,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.4461720090237485,MODERATE,You think current AI has reasonable but limited capability.
H_0622,-0.5826476526838813,LOW,You are skeptical that AI tools genuinely improve task performance.,-0.40631106417618784,MODERATE,You find most apps usable but sometimes need time to learn.,0.27036879186889307,MODERATE,You sometimes try new technology when it seems relevant.,-1.351835153759504,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,1.0314075404632825,HIGH,You believe current AI is capable of complex information tasks.
H_0623,1.652240947641545,HIGH,You strongly believe AI tools improve efficiency and outcomes.,0.780614194478898,HIGH,You pick up new technology quickly and find it intuitive.,0.3010023249963965,MODERATE,You sometimes try new technology when it seems relevant.,0.7641942700377726,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.669346677147381,HIGH,You believe current AI is capable of complex information tasks.
H_0624,-0.8208503279045628,LOW,You are skeptical that AI tools genuinely improve task performance.,0.5411874770565834,HIGH,You pick up new technology quickly and find it intuitive.,-0.9727312305096874,LOW,You rarely choose to adopt new digital tools in daily life.,0.6116568975531683,HIGH,You feel enthusiastic and positive about AI-assisted activities.,-0.18956107381615062,MODERATE,You think current AI has reasonable but limited capability.
H_0625,0.5734221594439861,HIGH,You strongly believe AI tools improve efficiency and outcomes.,-0.03778650412890671,MODERATE,You find most apps usable but sometimes need time to learn.,0.239653511075571,MODERATE,You sometimes try new technology when it seems relevant.,0.19090732399948593,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.8425745872568738,HIGH,You believe current AI is capable of complex information tasks.
H_0626,-0.7167825851022319,LOW,You are skeptical that AI tools genuinely improve task performance.,-1.2468005224949126,LOW,You find new technology interfaces difficult and frustrating.,-0.787650948616261,LOW,You rarely choose to adopt new digital tools in daily life.,-0.9935870441797564,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,1.3252451082355525,HIGH,You believe current AI is capable of complex information tasks.
H_0627,-0.7567939935384119,LOW,You are skeptical that AI tools genuinely improve task performance.,1.5770303618954742,HIGH,You pick up new technology quickly and find it intuitive.,-0.09210927667216999,MODERATE,You sometimes try new technology when it seems relevant.,-0.0039929552969336325,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.22077150252777328,MODERATE,You think current AI has reasonable but limited capability.
H_0628,-0.5795810912308285,LOW,You are skeptical that AI tools genuinely improve task performance.,0.44613854696826344,MODERATE,You find most apps usable but sometimes need time to learn.,-0.0028102062004028657,MODERATE,You sometimes try new technology when it seems relevant.,-0.36207371430657886,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-1.1742836715623297,LOW,You doubt that current AI handles complex real-world tasks well.
H_0629,-0.3660450723596895,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.4347570966400909,MODERATE,You find most apps usable but sometimes need time to learn.,-1.7814231711241981,LOW,You rarely choose to adopt new digital tools in daily life.,-1.112031751032916,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,0.8934212676882151,HIGH,You believe current AI is capable of complex information tasks.
H_0630,-0.29109932791311266,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.2582827764301558,MODERATE,You find most apps usable but sometimes need time to learn.,-0.42049774782313065,MODERATE,You sometimes try new technology when it seems relevant.,-1.157186275845782,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,0.06057297381724177,MODERATE,You think current AI has reasonable but limited capability.
H_0631,-0.34817621078187005,MODERATE,You think AI tools can be somewhat useful for certain tasks.,1.5026396925523529,HIGH,You pick up new technology quickly and find it intuitive.,-1.0734061807058937,LOW,You rarely choose to adopt new digital tools in daily life.,-1.91846087243886,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-1.0492278164994964,LOW,You doubt that current AI handles complex real-world tasks well.
H_0632,0.4899025331250544,MODERATE,You think AI tools can be somewhat useful for certain tasks.,1.3588301868149022,HIGH,You pick up new technology quickly and find it intuitive.,0.8928790580297534,HIGH,You actively seek out and adopt useful new technology tools.,1.3773648082226493,HIGH,You feel enthusiastic and positive about AI-assisted activities.,2.076311441158923,HIGH,You believe current AI is capable of complex information tasks.
H_0633,0.9378288919903999,HIGH,You strongly believe AI tools improve efficiency and outcomes.,0.5943612514867779,HIGH,You pick up new technology quickly and find it intuitive.,0.9022564229015956,HIGH,You actively seek out and adopt useful new technology tools.,-0.1973144712086646,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.10412568894588797,MODERATE,You think current AI has reasonable but limited capability.
H_0634,1.4564177172652233,HIGH,You strongly believe AI tools improve efficiency and outcomes.,1.0846410618781546,HIGH,You pick up new technology quickly and find it intuitive.,1.3745012065845197,HIGH,You actively seek out and adopt useful new technology tools.,1.0839517834046386,HIGH,You feel enthusiastic and positive about AI-assisted activities.,1.4180689435176574,HIGH,You believe current AI is capable of complex information tasks.
H_0635,0.36840381307326653,MODERATE,You think AI tools can be somewhat useful for certain tasks.,1.6909728382012708,HIGH,You pick up new technology quickly and find it intuitive.,1.2234459271334701,HIGH,You actively seek out and adopt useful new technology tools.,0.2684005432915477,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.07418759007593154,MODERATE,You think current AI has reasonable but limited capability.
H_0636,0.008045997144756232,MODERATE,You think AI tools can be somewhat useful for certain tasks.,1.1564308577738818,HIGH,You pick up new technology quickly and find it intuitive.,-0.15682889693705054,MODERATE,You sometimes try new technology when it seems relevant.,0.5469113335257307,HIGH,You feel enthusiastic and positive about AI-assisted activities.,1.4762141612116406,HIGH,You believe current AI is capable of complex information tasks.
H_0637,-0.5321108002344831,LOW,You are skeptical that AI tools genuinely improve task performance.,0.047695865218975474,MODERATE,You find most apps usable but sometimes need time to learn.,-0.5163701469207644,LOW,You rarely choose to adopt new digital tools in daily life.,-1.3035480848723175,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-1.2856279815235716,LOW,You doubt that current AI handles complex real-world tasks well.
H_0638,-1.6748729252837136,LOW,You are skeptical that AI tools genuinely improve task performance.,-1.3052533151952388,LOW,You find new technology interfaces difficult and frustrating.,-1.8907253866504659,LOW,You rarely choose to adopt new digital tools in daily life.,-0.1002862653993587,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.3016827127605311,MODERATE,You think current AI has reasonable but limited capability.
H_0639,0.6476725418487995,HIGH,You strongly believe AI tools improve efficiency and outcomes.,-1.4929926745099957,LOW,You find new technology interfaces difficult and frustrating.,1.676715043211776,HIGH,You actively seek out and adopt useful new technology tools.,0.08330395784078237,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.38253520549793796,MODERATE,You think current AI has reasonable but limited capability.
H_0640,1.8066893327664244,HIGH,You strongly believe AI tools improve efficiency and outcomes.,2.4596045636131616,HIGH,You pick up new technology quickly and find it intuitive.,0.9893566632115036,HIGH,You actively seek out and adopt useful new technology tools.,1.4342505329270465,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.04941778929662263,MODERATE,You think current AI has reasonable but limited capability.
H_0641,-0.8968324972828237,LOW,You are skeptical that AI tools genuinely improve task performance.,-0.056461111792740354,MODERATE,You find most apps usable but sometimes need time to learn.,0.7327711901506783,HIGH,You actively seek out and adopt useful new technology tools.,-0.24619473945318787,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.15230852129868597,MODERATE,You think current AI has reasonable but limited capability.
H_0642,-0.04006933782300441,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.08247028113703775,MODERATE,You find most apps usable but sometimes need time to learn.,0.3793722018028421,MODERATE,You sometimes try new technology when it seems relevant.,0.8838331187009341,HIGH,You feel enthusiastic and positive about AI-assisted activities.,1.2923696480184095,HIGH,You believe current AI is capable of complex information tasks.
H_0643,-1.9453172965804542,LOW,You are skeptical that AI tools genuinely improve task performance.,-1.6153784238185747,LOW,You find new technology interfaces difficult and frustrating.,-0.992851532136884,LOW,You rarely choose to adopt new digital tools in daily life.,-0.26214614091186356,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.7314469289320504,HIGH,You believe current AI is capable of complex information tasks.
H_0644,-1.0177456728924663,LOW,You are skeptical that AI tools genuinely improve task performance.,-0.828834211183875,LOW,You find new technology interfaces difficult and frustrating.,-2.558208096956737,LOW,You rarely choose to adopt new digital tools in daily life.,-1.6907202128971681,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-0.17455639178442717,MODERATE,You think current AI has reasonable but limited capability.
H_0645,0.39499646605996935,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.2203359240777536,MODERATE,You find most apps usable but sometimes need time to learn.,1.410374704968772,HIGH,You actively seek out and adopt useful new technology tools.,1.5524687373872164,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.5493524094380516,HIGH,You believe current AI is capable of complex information tasks.
H_0646,0.270995962706119,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.012784305042045557,MODERATE,You find most apps usable but sometimes need time to learn.,0.8766523678695524,HIGH,You actively seek out and adopt useful new technology tools.,0.9270283059927064,HIGH,You feel enthusiastic and positive about AI-assisted activities.,1.6671447931473147,HIGH,You believe current AI is capable of complex information tasks.
H_0647,-0.7876912996711488,LOW,You are skeptical that AI tools genuinely improve task performance.,1.6088003495357706,HIGH,You pick up new technology quickly and find it intuitive.,0.20603045149544455,MODERATE,You sometimes try new technology when it seems relevant.,-0.7045892065027162,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,1.7294567701410688,HIGH,You believe current AI is capable of complex information tasks.
H_0648,-0.20865740741466277,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.6927847546609578,HIGH,You pick up new technology quickly and find it intuitive.,-0.4281463388421821,MODERATE,You sometimes try new technology when it seems relevant.,0.3561132561600858,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-1.2254942359670886,LOW,You doubt that current AI handles complex real-world tasks well.
H_0649,-0.5216165129570597,LOW,You are skeptical that AI tools genuinely improve task performance.,1.1371928885269507,HIGH,You pick up new technology quickly and find it intuitive.,0.9737155098441374,HIGH,You actively seek out and adopt useful new technology tools.,0.48099993011201814,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-2.4113707598246483,LOW,You doubt that current AI handles complex real-world tasks well.
H_0650,-0.7010372630249905,LOW,You are skeptical that AI tools genuinely improve task performance.,0.060232031237530965,MODERATE,You find most apps usable but sometimes need time to learn.,0.27324958774818264,MODERATE,You sometimes try new technology when it seems relevant.,-1.528510403629659,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-0.8687989005445367,LOW,You doubt that current AI handles complex real-world tasks well.
H_0651,-1.1335495002524372,LOW,You are skeptical that AI tools genuinely improve task performance.,-0.6976076315979994,LOW,You find new technology interfaces difficult and frustrating.,-0.1548446637118015,MODERATE,You sometimes try new technology when it seems relevant.,0.09698721124857956,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.3020914469251223,MODERATE,You think current AI has reasonable but limited capability.
H_0652,-0.8324361386491234,LOW,You are skeptical that AI tools genuinely improve task performance.,0.6699656428821462,HIGH,You pick up new technology quickly and find it intuitive.,-1.026092085533659,LOW,You rarely choose to adopt new digital tools in daily life.,0.4424199068378931,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.4125624576735962,MODERATE,You think current AI has reasonable but limited capability.
H_0653,-0.48005024640510374,MODERATE,You think AI tools can be somewhat useful for certain tasks.,1.002700014525892,HIGH,You pick up new technology quickly and find it intuitive.,-0.08793694722400522,MODERATE,You sometimes try new technology when it seems relevant.,0.5545030764811969,HIGH,You feel enthusiastic and positive about AI-assisted activities.,-0.03304158926499922,MODERATE,You think current AI has reasonable but limited capability.
H_0654,-1.7087352813003007,LOW,You are skeptical that AI tools genuinely improve task performance.,-0.9252583693020416,LOW,You find new technology interfaces difficult and frustrating.,-2.1319132170159696,LOW,You rarely choose to adopt new digital tools in daily life.,-1.4588694585302215,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-0.6742012373354986,LOW,You doubt that current AI handles complex real-world tasks well.
H_0655,-0.2927406704285899,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.2518721020415889,MODERATE,You find most apps usable but sometimes need time to learn.,0.5716289136026933,HIGH,You actively seek out and adopt useful new technology tools.,-0.20753587095771156,MODERATE,You have a neutral-to-positive attitude toward AI activities.,1.1489564243428168,HIGH,You believe current AI is capable of complex information tasks.
H_0656,-1.1240711728061539,LOW,You are skeptical that AI tools genuinely improve task performance.,-1.1027356759370763,LOW,You find new technology interfaces difficult and frustrating.,-0.7709935522040052,LOW,You rarely choose to adopt new digital tools in daily life.,-0.45096113094034,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-1.6669530806812225,LOW,You doubt that current AI handles complex real-world tasks well.
H_0657,0.26519336415336414,MODERATE,You think AI tools can be somewhat useful for certain tasks.,2.3146240051601414,HIGH,You pick up new technology quickly and find it intuitive.,1.0064337035271176,HIGH,You actively seek out and adopt useful new technology tools.,-0.37231650872664784,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.10332269724394509,MODERATE,You think current AI has reasonable but limited capability.
H_0658,-0.8312018332257736,LOW,You are skeptical that AI tools genuinely improve task performance.,-0.9347703690435538,LOW,You find new technology interfaces difficult and frustrating.,-1.3021197264484263,LOW,You rarely choose to adopt new digital tools in daily life.,-1.559388607621999,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-0.8072092896109149,LOW,You doubt that current AI handles complex real-world tasks well.
H_0659,-1.420951570139056,LOW,You are skeptical that AI tools genuinely improve task performance.,-1.5510425164762913,LOW,You find new technology interfaces difficult and frustrating.,-1.1329683198743734,LOW,You rarely choose to adopt new digital tools in daily life.,-2.0322450605939437,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,1.3903171684749558,HIGH,You believe current AI is capable of complex information tasks.
H_0660,1.6024290362396636,HIGH,You strongly believe AI tools improve efficiency and outcomes.,1.0049074131189255,HIGH,You pick up new technology quickly and find it intuitive.,0.5184768817621266,HIGH,You actively seek out and adopt useful new technology tools.,1.446827389373805,HIGH,You feel enthusiastic and positive about AI-assisted activities.,-1.0171708350041158,LOW,You doubt that current AI handles complex real-world tasks well.
H_0661,0.2985444515714792,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.5195168936415299,LOW,You find new technology interfaces difficult and frustrating.,-1.2397832620164502,LOW,You rarely choose to adopt new digital tools in daily life.,-0.08890344303427317,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.3451193479088087,MODERATE,You think current AI has reasonable but limited capability.
H_0662,-1.9007157181551164,LOW,You are skeptical that AI tools genuinely improve task performance.,-0.685697702253709,LOW,You find new technology interfaces difficult and frustrating.,-0.18300416406464035,MODERATE,You sometimes try new technology when it seems relevant.,-0.32013593857917366,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.7253415991403288,LOW,You doubt that current AI handles complex real-world tasks well.
H_0663,1.4923985775054935,HIGH,You strongly believe AI tools improve efficiency and outcomes.,-0.9186761558101407,LOW,You find new technology interfaces difficult and frustrating.,1.5233328487096083,HIGH,You actively seek out and adopt useful new technology tools.,1.1008930925269462,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.8812385493938304,HIGH,You believe current AI is capable of complex information tasks.
H_0664,-0.9936117522648447,LOW,You are skeptical that AI tools genuinely improve task performance.,0.5770148387148476,HIGH,You pick up new technology quickly and find it intuitive.,-1.3747272804167299,LOW,You rarely choose to adopt new digital tools in daily life.,0.8169984385682045,HIGH,You feel enthusiastic and positive about AI-assisted activities.,-0.48404829096133895,MODERATE,You think current AI has reasonable but limited capability.
H_0665,-0.28704566005031257,MODERATE,You think AI tools can be somewhat useful for certain tasks.,1.0730857572538366,HIGH,You pick up new technology quickly and find it intuitive.,-1.2950473632007062,LOW,You rarely choose to adopt new digital tools in daily life.,-0.09580467762497798,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.07234860109490106,MODERATE,You think current AI has reasonable but limited capability.
H_0666,0.2778924450056865,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.12158568675538627,MODERATE,You find most apps usable but sometimes need time to learn.,-1.068496373540504,LOW,You rarely choose to adopt new digital tools in daily life.,-0.26471060586143286,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.6342605198257195,LOW,You doubt that current AI handles complex real-world tasks well.
H_0667,-1.1770064964634548,LOW,You are skeptical that AI tools genuinely improve task performance.,-1.542016891017252,LOW,You find new technology interfaces difficult and frustrating.,-1.41741578240638,LOW,You rarely choose to adopt new digital tools in daily life.,0.007410268583018291,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.9904410772334172,HIGH,You believe current AI is capable of complex information tasks.
H_0668,0.7378013510812517,HIGH,You strongly believe AI tools improve efficiency and outcomes.,1.1689830703319999,HIGH,You pick up new technology quickly and find it intuitive.,-0.2408901078846998,MODERATE,You sometimes try new technology when it seems relevant.,1.6629866818463297,HIGH,You feel enthusiastic and positive about AI-assisted activities.,1.736451048388573,HIGH,You believe current AI is capable of complex information tasks.
H_0669,-1.2559066686728515,LOW,You are skeptical that AI tools genuinely improve task performance.,0.5362854438805853,HIGH,You pick up new technology quickly and find it intuitive.,-0.21358225202213368,MODERATE,You sometimes try new technology when it seems relevant.,-1.088140383744586,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-0.3427066714625677,MODERATE,You think current AI has reasonable but limited capability.
H_0670,-1.7712973704733377,LOW,You are skeptical that AI tools genuinely improve task performance.,-2.0701487042009408,LOW,You find new technology interfaces difficult and frustrating.,-0.7782970979082049,LOW,You rarely choose to adopt new digital tools in daily life.,-0.9834223239049306,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-0.2654016106895822,MODERATE,You think current AI has reasonable but limited capability.
H_0671,0.3564740994529321,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.10046646070759166,MODERATE,You find most apps usable but sometimes need time to learn.,0.636912732011131,HIGH,You actively seek out and adopt useful new technology tools.,0.12402265040213739,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.7287748808673392,HIGH,You believe current AI is capable of complex information tasks.
H_0672,-0.05211854498170142,MODERATE,You think AI tools can be somewhat useful for certain tasks.,1.7352393977617084,HIGH,You pick up new technology quickly and find it intuitive.,0.17153016268536245,MODERATE,You sometimes try new technology when it seems relevant.,-0.6842511293730197,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-0.43756197900556837,MODERATE,You think current AI has reasonable but limited capability.
H_0673,1.7686968975557233,HIGH,You strongly believe AI tools improve efficiency and outcomes.,1.9641341512400945,HIGH,You pick up new technology quickly and find it intuitive.,-0.13979745733151303,MODERATE,You sometimes try new technology when it seems relevant.,-0.46929212037621026,MODERATE,You have a neutral-to-positive attitude toward AI activities.,1.3084280339070846,HIGH,You believe current AI is capable of complex information tasks.
H_0674,-1.8254083195735564,LOW,You are skeptical that AI tools genuinely improve task performance.,-1.3159650591253669,LOW,You find new technology interfaces difficult and frustrating.,-1.6174119638024766,LOW,You rarely choose to adopt new digital tools in daily life.,-1.49615029977664,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-0.7329383936515739,LOW,You doubt that current AI handles complex real-world tasks well.
H_0675,-1.0664052403603372,LOW,You are skeptical that AI tools genuinely improve task performance.,-0.5010324928912573,LOW,You find new technology interfaces difficult and frustrating.,1.016629064655901,HIGH,You actively seek out and adopt useful new technology tools.,-0.4775049367135785,MODERATE,You have a neutral-to-positive attitude toward AI activities.,1.6300554296637528,HIGH,You believe current AI is capable of complex information tasks.
H_0676,0.5586648534339429,HIGH,You strongly believe AI tools improve efficiency and outcomes.,1.5108493717030378,HIGH,You pick up new technology quickly and find it intuitive.,0.8536602775750874,HIGH,You actively seek out and adopt useful new technology tools.,0.26529708608181085,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.6673516700592843,HIGH,You believe current AI is capable of complex information tasks.
H_0677,-2.3457062019024253,LOW,You are skeptical that AI tools genuinely improve task performance.,-1.5393628449658632,LOW,You find new technology interfaces difficult and frustrating.,-1.4213264899340374,LOW,You rarely choose to adopt new digital tools in daily life.,-0.6254385391888031,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-2.074861615240625,LOW,You doubt that current AI handles complex real-world tasks well.
H_0678,-0.07899768499167412,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.5487254908219678,HIGH,You pick up new technology quickly and find it intuitive.,0.23068951233909005,MODERATE,You sometimes try new technology when it seems relevant.,0.4713598812433467,MODERATE,You have a neutral-to-positive attitude toward AI activities.,1.0573991081105258,HIGH,You believe current AI is capable of complex information tasks.
H_0679,1.2765952199374355,HIGH,You strongly believe AI tools improve efficiency and outcomes.,1.1113780363488783,HIGH,You pick up new technology quickly and find it intuitive.,-0.015325805860759724,MODERATE,You sometimes try new technology when it seems relevant.,1.992066368002215,HIGH,You feel enthusiastic and positive about AI-assisted activities.,1.414530031377866,HIGH,You believe current AI is capable of complex information tasks.
H_0680,-0.2725607579915777,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.2527540228016561,MODERATE,You find most apps usable but sometimes need time to learn.,2.1917069701051406,HIGH,You actively seek out and adopt useful new technology tools.,1.7069881475825974,HIGH,You feel enthusiastic and positive about AI-assisted activities.,1.2013626199515863,HIGH,You believe current AI is capable of complex information tasks.
H_0681,-0.33658485085948425,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.5471238571688914,LOW,You find new technology interfaces difficult and frustrating.,-0.31633745455964607,MODERATE,You sometimes try new technology when it seems relevant.,-0.002253417270692509,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.6973966329791527,LOW,You doubt that current AI handles complex real-world tasks well.
H_0682,2.1529864990369734,HIGH,You strongly believe AI tools improve efficiency and outcomes.,1.4492492591205042,HIGH,You pick up new technology quickly and find it intuitive.,1.2626518594705503,HIGH,You actively seek out and adopt useful new technology tools.,3.1693277443012966,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.9621834220310731,HIGH,You believe current AI is capable of complex information tasks.
H_0683,0.9650669874275748,HIGH,You strongly believe AI tools improve efficiency and outcomes.,-1.0773899877615989,LOW,You find new technology interfaces difficult and frustrating.,0.9082041484618741,HIGH,You actively seek out and adopt useful new technology tools.,0.40589377974353136,MODERATE,You have a neutral-to-positive attitude toward AI activities.,1.1922888000133323,HIGH,You believe current AI is capable of complex information tasks.
H_0684,0.9011228372293619,HIGH,You strongly believe AI tools improve efficiency and outcomes.,-0.349976197000211,MODERATE,You find most apps usable but sometimes need time to learn.,0.4746349423482064,MODERATE,You sometimes try new technology when it seems relevant.,-0.12113398430781432,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.5875395488809169,LOW,You doubt that current AI handles complex real-world tasks well.
H_0685,0.24321463199144155,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.23233603055028068,MODERATE,You find most apps usable but sometimes need time to learn.,1.3867855461434317,HIGH,You actively seek out and adopt useful new technology tools.,-0.2715476875103617,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.6984203246836953,HIGH,You believe current AI is capable of complex information tasks.
H_0686,-1.1743445221059625,LOW,You are skeptical that AI tools genuinely improve task performance.,-1.6677876601393224,LOW,You find new technology interfaces difficult and frustrating.,-0.7819963668514273,LOW,You rarely choose to adopt new digital tools in daily life.,0.131979518663004,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.4607086051587712,MODERATE,You think current AI has reasonable but limited capability.
H_0687,-0.3337435749424308,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.8783829182402826,LOW,You find new technology interfaces difficult and frustrating.,-0.7290938933876474,LOW,You rarely choose to adopt new digital tools in daily life.,1.1960082816358315,HIGH,You feel enthusiastic and positive about AI-assisted activities.,-1.2551726246422816,LOW,You doubt that current AI handles complex real-world tasks well.
H_0688,0.10331280012521078,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.020146579867437783,MODERATE,You find most apps usable but sometimes need time to learn.,-1.1196179902968857,LOW,You rarely choose to adopt new digital tools in daily life.,-0.885799149914731,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-1.4917073208444434,LOW,You doubt that current AI handles complex real-world tasks well.
H_0689,-1.0851933866731152,LOW,You are skeptical that AI tools genuinely improve task performance.,0.13316647549366792,MODERATE,You find most apps usable but sometimes need time to learn.,-0.3210582299624413,MODERATE,You sometimes try new technology when it seems relevant.,0.3822920069424824,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.5483534501227054,HIGH,You believe current AI is capable of complex information tasks.
H_0690,1.1775725609106056,HIGH,You strongly believe AI tools improve efficiency and outcomes.,1.2858509442755475,HIGH,You pick up new technology quickly and find it intuitive.,0.7388777144587698,HIGH,You actively seek out and adopt useful new technology tools.,0.43307586515607344,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.5361526762987586,HIGH,You believe current AI is capable of complex information tasks.
H_0691,0.7291096288484852,HIGH,You strongly believe AI tools improve efficiency and outcomes.,0.4903372391738295,MODERATE,You find most apps usable but sometimes need time to learn.,1.0304984121991831,HIGH,You actively seek out and adopt useful new technology tools.,-1.5281884613339967,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,1.262527491169939,HIGH,You believe current AI is capable of complex information tasks.
H_0692,-1.6128880824315364,LOW,You are skeptical that AI tools genuinely improve task performance.,-1.1639494112950408,LOW,You find new technology interfaces difficult and frustrating.,-0.7021925303799652,LOW,You rarely choose to adopt new digital tools in daily life.,-1.9933579799467875,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-2.0918781321464537,LOW,You doubt that current AI handles complex real-world tasks well.
H_0693,-1.9401157136763652,LOW,You are skeptical that AI tools genuinely improve task performance.,-1.2234223139091223,LOW,You find new technology interfaces difficult and frustrating.,-0.40086161850244445,MODERATE,You sometimes try new technology when it seems relevant.,-0.5544800763036457,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-2.261492835644863,LOW,You doubt that current AI handles complex real-world tasks well.
H_0694,1.3336779005269666,HIGH,You strongly believe AI tools improve efficiency and outcomes.,0.7559152758895785,HIGH,You pick up new technology quickly and find it intuitive.,0.8930852571153819,HIGH,You actively seek out and adopt useful new technology tools.,0.7834428092237931,HIGH,You feel enthusiastic and positive about AI-assisted activities.,1.1162768291531777,HIGH,You believe current AI is capable of complex information tasks.
